日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-07-25,119.217,119.23,119.237,119.211,697433,7137751040.0,0.02,0.01,0.017,8.39
2018-07-26,119.238,119.252,119.254,119.236,612750,6272394752.0,0.02,0.02,0.022,7.37
2018-07-27,119.264,119.27,119.273,119.264,636898,6521127936.0,0.01,0.02,0.018,7.66
2018-07-30,119.275,119.289,119.292,119.275,700044,7168733184.0,0.01,0.02,0.019,8.42
2018-07-31,119.297,119.307,119.321,119.297,612078,6269245952.0,0.02,0.02,0.018,7.36
2018-08-01,119.308,119.321,119.329,119.308,684543,7012264704.0,0.02,0.01,0.014,8.23
2018-08-02,119.33,119.341,119.348,119.33,759845,7785093888.0,0.02,0.02,0.02,9.14
2018-08-03,119.359,119.37,119.371,119.356,615872,6311564288.0,0.01,0.02,0.029,7.41
2018-08-06,119.375,119.374,119.383,119.372,745104,7637129984.0,0.01,0.0,0.004,8.96
2018-08-07,119.381,119.375,119.383,119.373,753156,7719681024.0,0.01,0.0,0.001,9.06
2018-08-08,119.377,119.383,119.384,119.376,598614,6135697408.0,0.01,0.01,0.008,7.2
2018-08-09,119.39,119.387,119.395,119.375,741536,7601119232.0,0.02,0.0,0.004,8.92
2018-08-10,119.408,119.412,119.413,119.395,586871,6016818944.0,0.02,0.02,0.025,7.06
2018-08-13,119.417,119.425,119.428,119.416,627525,6434743552.0,0.01,0.01,0.013,7.55
2018-08-14,119.434,119.428,119.438,119.421,633734,6499044352.0,0.01,0.0,0.003,7.62
2018-08-15,119.439,119.446,119.449,119.435,706676,7247731712.0,0.01,0.02,0.018,8.5
2018-08-16,119.454,119.455,119.459,119.448,813335,8342481408.0,0.01,0.01,0.009,9.78
2018-08-17,119.467,119.476,119.481,119.464,665114,6823595008.0,0.01,0.02,0.021,8.0
2018-08-20,119.488,119.486,119.49,119.481,822181,8435876864.0,0.01,0.01,0.01,9.89
2018-08-21,119.489,119.498,119.499,119.483,833616,8553595904.0,0.01,0.01,0.012,10.03
2018-08-22,119.501,119.515,119.523,119.496,779911,8003684352.0,0.02,0.01,0.017,9.38
2018-08-23,119.515,119.556,119.56,119.513,836908,8591269120.0,0.04,0.03,0.041,10.07
2018-08-24,119.561,119.561,119.58,119.553,773543,7943342592.0,0.02,0.0,0.005,9.31
2018-08-27,119.563,119.541,119.565,119.537,819803,8417087488.0,0.02,-0.02,-0.02,9.86
2018-08-28,119.546,119.556,119.559,119.537,725562,7449069824.0,0.02,0.01,0.015,8.73
2018-08-29,119.561,119.581,119.586,119.559,957545,9833238016.0,0.02,0.02,0.025,11.52
2018-08-30,119.584,119.6,119.604,119.584,803651,8254435840.0,0.02,0.02,0.019,9.67
2018-08-31,119.611,119.629,119.634,119.611,1042053,10706275328.0,0.02,0.02,0.029,12.54
2018-09-03,119.636,119.62,119.639,119.601,1130232,11611300096.0,0.03,-0.01,-0.009,13.6
2018-09-04,119.623,119.625,119.626,119.618,637841,6553294592.0,0.01,0.0,0.005,7.67
2018-09-05,119.629,119.617,119.641,119.614,890765,9152859904.0,0.02,-0.01,-0.008,10.72
2018-09-06,119.633,119.634,119.635,119.625,965149,9916820736.0,0.01,0.01,0.017,11.61
2018-09-07,119.645,119.624,119.655,119.614,1177665,12101587712.0,0.03,-0.01,-0.01,14.17
2018-09-10,119.635,119.664,119.667,119.635,1174936,12074812928.0,0.03,0.03,0.04,14.13
2018-09-11,119.673,119.648,119.674,119.642,1154881,11870019840.0,0.03,-0.01,-0.016,13.89
2018-09-12,119.659,119.674,119.675,119.655,990820,10184378624.0,0.02,0.02,0.026,11.92
2018-09-13,119.67,119.674,119.678,119.669,825129,8481716992.0,0.01,0.0,0.0,9.93
2018-09-14,119.689,119.695,119.698,119.685,963637,9907075840.0,0.01,0.02,0.021,11.59
2018-09-17,119.704,119.711,119.714,119.702,751362,7726072832.0,0.01,0.01,0.016,9.04
2018-09-18,119.719,119.711,119.721,119.708,937387,9639874816.0,0.01,0.0,0.0,11.28
2018-09-19,119.719,119.711,119.721,119.707,1013644,10423321856.0,0.01,0.0,0.0,12.19
2018-09-20,119.716,119.722,119.727,119.714,977743,10055134976.0,0.01,0.01,0.011,11.76
2018-09-21,119.747,119.714,119.749,119.708,1099121,11304663040.0,0.03,-0.01,-0.008,13.22
2018-09-25,119.736,119.743,119.744,119.712,983278,10113221888.0,0.03,0.02,0.029,11.83
2018-09-26,119.743,119.747,119.754,119.728,865703,8904762368.0,0.02,0.0,0.004,10.41
2018-09-27,119.748,119.767,119.771,119.721,900158,9259131392.0,0.04,0.02,0.02,10.83
2018-09-28,119.847,119.857,119.876,119.834,941151,9690958592.0,0.04,0.08,0.09,11.32
2018-10-08,119.869,119.899,119.903,119.869,822122,8467939584.0,0.03,0.04,0.042,9.89
2018-10-09,119.9,119.908,119.915,119.897,809260,8337200640.0,0.02,0.01,0.009,9.73
2018-10-10,119.909,119.913,119.914,119.898,799448,8236369664.0,0.01,0.0,0.005,9.62
2018-10-11,119.913,119.905,119.915,119.899,813543,8381543680.0,0.01,-0.01,-0.008,9.79
2018-10-12,119.91,119.932,119.932,119.907,820902,8458481920.0,0.02,0.02,0.027,9.87
2018-10-15,119.934,119.943,119.947,119.932,803938,8284984064.0,0.01,0.01,0.011,9.67
2018-10-16,119.946,119.939,119.951,119.935,667028,6874682112.0,0.01,0.0,-0.004,8.02
2018-10-17,119.934,119.947,119.95,119.934,894961,9223751680.0,0.01,0.01,0.008,10.77
2018-10-18,119.955,119.962,119.964,119.952,717881,7399619072.0,0.01,0.01,0.015,8.64
2018-10-19,119.971,119.967,119.976,119.956,810746,8357555200.0,0.02,0.0,0.005,9.75
2018-10-22,119.921,119.95,119.967,119.911,1245490,12837396736.0,0.05,-0.01,-0.017,14.98
2018-10-23,119.97,119.978,119.982,119.963,850593,8768900864.0,0.02,0.02,0.028,10.23
2018-10-24,119.991,119.996,119.998,119.988,830315,8561564928.0,0.01,0.02,0.018,9.99
2018-10-25,119.999,120.005,120.008,119.996,751096,7745415424.0,0.01,0.01,0.009,9.04
2018-10-26,120.015,120.021,120.023,120.014,837704,8639869440.0,0.01,0.01,0.016,10.08
2018-10-29,120.029,120.035,120.037,120.026,838028,8644396032.0,0.01,0.01,0.014,10.08
2018-10-30,120.041,120.04,120.042,120.032,757209,7811192064.0,0.01,0.0,0.005,9.11
2018-10-31,120.044,120.048,120.05,120.034,779278,8039000832.0,0.01,0.01,0.008,9.37
2018-11-01,120.047,120.044,120.052,120.041,768635,7929610496.0,0.01,0.0,-0.004,9.25
2018-11-02,119.925,120.045,120.049,119.925,1056121,10894204672.0,0.1,0.0,0.001,12.7
2018-11-05,120.052,120.077,120.084,120.052,969394,10002892288.0,0.03,0.03,0.032,11.66
2018-11-06,120.088,120.088,120.09,120.083,704360,7269500672.0,0.01,0.01,0.011,8.47
2018-11-07,120.094,120.091,120.095,120.089,588468,6073652992.0,0.0,0.0,0.003,7.08
2018-11-08,120.093,120.1,120.103,120.092,790115,8155337216.0,0.01,0.01,0.009,9.5
2018-11-09,120.117,120.119,120.12,120.114,693648,7160860160.0,0.0,0.02,0.019,8.34
2018-11-12,120.128,120.117,120.129,120.111,618267,6383211008.0,0.01,0.0,-0.002,7.44
2018-11-13,120.128,120.119,120.129,120.112,827727,8545347328.0,0.01,0.0,0.002,9.96
2018-11-14,120.131,120.121,120.132,120.082,895993,9250180608.0,0.04,0.0,0.002,10.78
2018-11-15,120.126,120.135,120.139,120.122,830041,8570151168.0,0.01,0.01,0.014,9.98
2018-11-16,120.148,120.154,120.162,120.136,1115713,11522065664.0,0.02,0.02,0.019,13.42
2018-11-19,120.174,120.172,120.178,120.159,1045979,10803638272.0,0.02,0.01,0.018,12.58
2018-11-20,120.176,120.184,120.186,120.173,771298,7967326208.0,0.01,0.01,0.012,9.28
2018-11-21,120.186,120.207,120.21,120.186,643743,6650694400.0,0.02,0.02,0.023,7.74
2018-11-22,120.201,120.225,120.23,120.201,671398,6937893120.0,0.02,0.01,0.018,8.08
2018-11-23,120.231,120.255,120.262,120.23,825791,8535696640.0,0.03,0.02,0.03,9.93
2018-11-26,120.251,120.263,120.266,120.251,796538,8234485760.0,0.01,0.01,0.008,9.58
2018-11-27,120.263,120.265,120.272,120.25,746334,7715790592.0,0.02,0.0,0.002,8.98
2018-11-28,120.261,120.236,120.262,120.233,777841,8040489984.0,0.02,-0.02,-0.029,9.36
2018-11-29,120.231,120.248,120.249,120.23,680846,7037194496.0,0.02,0.01,0.012,8.19
2018-11-30,120.27,120.261,120.271,120.257,667596,6901799168.0,0.01,0.01,0.013,8.03
2018-12-03,120.257,120.26,120.272,120.254,1225368,12667870464.0,0.01,0.0,-0.001,14.74
2018-12-04,120.276,120.284,120.287,120.275,807264,8347237888.0,0.01,0.02,0.024,9.71
2018-12-05,120.294,120.29,120.3,120.282,811278,8389338112.0,0.01,0.0,0.006,9.76
2018-12-06,120.297,120.312,120.316,120.296,730095,7550870016.0,0.02,0.02,0.022,8.78
2018-12-07,120.324,120.358,120.372,120.322,903235,9344948480.0,0.04,0.04,0.046,10.87
2018-12-10,120.358,120.35,120.375,120.342,818855,8472674816.0,0.03,-0.01,-0.008,9.85
2018-12-11,120.354,120.344,120.356,120.342,612685,6339368448.0,0.01,0.0,-0.006,7.37
2018-12-12,120.35,120.346,120.355,120.344,840661,8698160128.0,0.01,0.0,0.002,10.11
2018-12-13,120.355,120.327,120.356,120.181,1216524,12585658368.0,0.15,-0.02,-0.019,14.63
2018-12-14,120.351,120.349,120.352,120.341,803181,8310140160.0,0.01,0.02,0.022,9.66
2018-12-17,120.366,120.363,120.374,120.361,779441,8066319104.0,0.01,0.01,0.014,9.38
2018-12-18,120.371,120.379,120.386,120.367,964244,9979062528.0,0.02,0.01,0.016,11.6
2018-12-19,120.384,120.379,120.393,120.375,829412,8584878592.0,0.01,0.0,0.0,9.98
2018-12-20,120.385,120.37,120.389,120.366,1044193,10807098880.0,0.02,-0.01,-0.009,12.56
2018-12-21,120.387,120.396,120.402,120.384,1219933,12627866368.0,0.01,0.02,0.026,14.67
2018-12-24,120.41,120.408,120.415,120.397,1275218,13201445888.0,0.01,0.01,0.012,15.34
2018-12-25,120.411,120.402,120.413,120.397,1377625,14262000384.0,0.01,0.0,-0.006,16.57
2018-12-26,120.413,120.379,120.428,119.881,1051247,10883951872.0,0.45,-0.02,-0.023,12.65
2018-12-27,120.381,120.401,120.414,120.327,849606,8790957568.0,0.07,0.02,0.022,10.22
2018-12-28,120.464,120.488,120.497,120.456,1540017,15413559552.0,0.03,0.07,0.087,18.53
2019-01-02,120.508,120.5,120.529,120.494,855659,8567757824.0,0.03,0.01,0.012,10.29
2019-01-03,120.52,120.563,120.567,120.52,433295,4339441920.0,0.04,0.05,0.063,5.21
2019-01-04,120.562,120.645,120.674,120.561,548246,5495182848.0,0.09,0.07,0.082,6.6
2019-01-07,120.644,120.703,120.724,120.604,628110,6297203200.0,0.1,0.05,0.058,7.56
2019-01-08,120.654,120.654,120.668,120.627,553235,5546808064.0,0.03,-0.04,-0.049,6.66
2019-01-09,120.602,120.589,120.61,120.57,825662,8273356800.0,0.03,-0.05,-0.065,9.93
2019-01-10,120.586,120.588,120.595,120.584,665280,6666569216.0,0.01,0.0,-0.001,8.0
2019-01-11,120.604,120.606,120.615,120.603,466836,4678889984.0,0.01,0.01,0.018,5.62
2019-01-14,120.611,120.616,120.619,120.611,490464,4916009984.0,0.01,0.01,0.01,5.9
2019-01-15,120.625,120.619,120.627,120.617,391711,3926464992.0,0.01,0.0,0.003,4.71
2019-01-16,120.625,120.629,120.634,120.617,376909,3778234096.0,0.01,0.01,0.01,4.53
2019-01-17,120.637,120.63,120.639,120.628,322863,3236748464.0,0.01,0.0,0.001,3.88
2019-01-18,120.655,120.639,120.657,120.635,449336,4505265664.0,0.02,0.01,0.009,5.41
2019-01-21,120.654,120.649,120.658,120.646,563082,5645926656.0,0.01,0.01,0.01,6.77
2019-01-22,120.659,120.662,120.665,120.656,652247,6540475648.0,0.01,0.01,0.013,7.85
2019-01-23,120.666,120.679,120.682,120.666,375823,3769154240.0,0.01,0.01,0.017,4.52
2019-01-24,120.685,120.682,120.688,120.678,407677,4088947056.0,0.01,0.0,0.003,4.9
2019-01-25,120.705,120.701,120.713,120.695,321179,3221939600.0,0.01,0.02,0.019,3.86
2019-01-28,120.702,120.704,120.706,120.696,543451,5451731712.0,0.01,0.0,0.003,6.54
2019-01-29,120.711,120.73,120.734,120.71,415100,4165027376.0,0.02,0.02,0.026,4.99
2019-01-30,120.733,120.724,120.743,120.719,404435,4058522960.0,0.02,0.0,-0.006,4.87
2019-01-31,120.736,120.743,120.748,120.718,490406,4921220864.0,0.02,0.02,0.019,5.9
2019-02-01,120.854,120.84,120.854,120.811,440786,4427805696.0,0.04,0.08,0.097,5.3
2019-02-11,120.835,120.83,120.84,120.825,519596,5219156736.0,0.01,-0.01,-0.01,6.25
2019-02-12,120.835,120.835,120.839,120.833,473894,4760336640.0,0.0,0.0,0.005,5.7
2019-02-13,120.841,120.842,120.844,120.839,550531,5530481664.0,0.0,0.01,0.007,6.62
2019-02-14,120.849,120.853,120.854,120.848,406673,4085699184.0,0.0,0.01,0.011,4.89
2019-02-15,120.866,120.866,120.869,120.863,439423,4415412736.0,0.0,0.01,0.013,5.29
2019-02-18,120.87,120.871,120.874,120.865,704581,7080111872.0,0.01,0.0,0.005,8.48
2019-02-19,120.878,120.891,120.892,120.874,691100,6945304320.0,0.01,0.02,0.02,8.31
2019-02-20,120.892,120.899,120.9,120.891,482857,4853305600.0,0.01,0.01,0.008,5.81
2019-02-21,120.902,120.905,120.907,120.898,524077,5267976960.0,0.01,0.0,0.006,6.3
2019-02-22,120.915,120.908,120.92,120.901,563581,5665722624.0,0.02,0.0,0.003,6.78
2019-02-25,120.427,120.894,120.908,120.427,944020,9486322688.0,0.4,-0.01,-0.014,11.36
2019-02-26,120.874,120.906,120.915,120.811,683262,6866007552.0,0.09,0.01,0.012,8.22
2019-02-27,120.914,120.952,120.956,120.905,547892,5508792064.0,0.04,0.04,0.046,6.59
2019-02-28,120.95,121.006,121.029,120.95,439144,4417673472.0,0.07,0.04,0.054,5.28
2019-03-01,121.004,121.055,121.072,120.584,401897,4044826544.0,0.4,0.04,0.049,4.83
2019-03-04,121.014,121.001,121.032,120.971,703122,7074604032.0,0.05,-0.04,-0.054,8.46
2019-03-05,120.994,120.991,121.0,120.982,682695,6868348160.0,0.01,-0.01,-0.01,8.21
2019-03-06,120.994,121.004,121.014,120.988,607673,6114293504.0,0.02,0.01,0.013,7.31
2019-03-07,121.001,121.023,121.026,121.001,528524,5318357504.0,0.02,0.02,0.019,6.36
2019-03-08,121.024,121.033,121.044,120.742,680281,6845901312.0,0.25,0.01,0.01,8.18
2019-03-11,121.013,121.039,121.042,121.009,576731,5804483072.0,0.03,0.0,0.006,6.94
2019-03-12,121.039,121.041,121.045,121.035,597610,6015256320.0,0.01,0.0,0.002,7.19
2019-03-13,121.047,121.083,121.088,121.046,506322,5097520384.0,0.03,0.03,0.042,6.09
2019-03-14,121.072,121.083,121.112,121.072,430852,4339104768.0,0.03,0.0,0.0,5.18
2019-03-15,121.083,121.087,121.102,121.072,489728,4931643904.0,0.02,0.0,0.004,5.89
2019-03-18,121.085,121.085,121.09,121.082,550798,5546643968.0,0.01,0.0,-0.002,6.63
2019-03-19,121.084,121.092,121.093,121.076,475631,4789760256.0,0.01,0.01,0.007,5.72
2019-03-20,121.096,121.101,121.104,121.095,479805,4832420096.0,0.01,0.01,0.009,5.77
2019-03-21,121.105,121.117,121.118,121.101,568172,5722821376.0,0.01,0.01,0.016,6.83
2019-03-22,121.119,121.138,121.142,121.119,388975,3918812432.0,0.02,0.02,0.021,4.68
2019-03-25,121.139,121.165,121.17,121.138,402565,4056341968.0,0.03,0.02,0.027,4.84
2019-03-26,121.164,121.174,121.186,121.156,555838,5601802240.0,0.02,0.01,0.009,6.69
2019-03-27,121.169,121.169,121.188,121.167,468309,4720196352.0,0.02,0.0,-0.005,5.63
2019-03-28,121.175,121.149,121.177,121.139,774186,7801485568.0,0.03,-0.02,-0.02,9.31
2019-03-29,121.179,121.166,121.184,121.149,701117,7066232832.0,0.03,0.01,0.017,8.43
2019-04-01,121.174,121.175,121.182,121.163,749950,7558629888.0,0.02,0.01,0.009,9.02
2019-04-02,121.175,121.203,121.208,121.174,549158,5535877888.0,0.03,0.02,0.028,6.61
2019-04-03,121.212,121.233,121.238,121.206,550506,5551189248.0,0.03,0.02,0.03,6.62
2019-04-04,121.231,121.291,121.303,121.228,597725,6029841920.0,0.06,0.05,0.058,7.19
2019-04-08,121.264,121.306,121.308,121.245,607698,6131365376.0,0.05,0.01,0.015,7.31
2019-04-09,121.299,121.295,121.302,121.274,567536,5726696192.0,0.02,-0.01,-0.011,6.83
2019-04-10,121.283,121.266,121.284,121.18,543364,5482066688.0,0.09,-0.02,-0.029,6.54
2019-04-11,121.276,121.272,121.276,121.265,580131,5852836352.0,0.01,0.0,0.006,6.98
2019-04-12,121.285,121.285,121.295,121.28,544200,5491194880.0,0.01,0.01,0.013,6.55
2019-04-15,121.282,121.298,121.3,121.245,646350,6522056192.0,0.05,0.01,0.013,7.78
2019-04-16,121.304,121.281,121.307,121.278,689931,6961983744.0,0.02,-0.01,-0.017,8.3
2019-04-17,121.292,121.299,121.302,121.284,586654,5919862272.0,0.01,0.01,0.018,7.06
2019-04-18,121.304,121.309,121.314,121.303,507529,5122234624.0,0.01,0.01,0.01,6.11
2019-04-19,121.325,121.322,121.329,121.319,623338,6291953408.0,0.01,0.01,0.013,7.5
2019-04-22,121.33,121.344,121.346,121.326,549418,5546423552.0,0.02,0.02,0.022,6.61
2019-04-23,121.344,121.353,121.355,121.344,520322,5253574912.0,0.01,0.01,0.009,6.26
2019-04-24,121.359,121.357,121.361,121.354,485907,4906404608.0,0.01,0.0,0.004,5.85
2019-04-25,121.362,121.355,121.366,121.353,475725,4803782144.0,0.01,0.0,-0.002,5.72
2019-04-26,121.373,121.37,121.377,121.364,515108,5201848320.0,0.01,0.01,0.015,6.2
2019-04-29,121.374,121.363,121.382,121.357,770560,7781783040.0,0.02,-0.01,-0.007,9.27
2019-04-30,121.415,121.417,121.422,121.394,632903,6394039296.0,0.02,0.04,0.054,7.61
2019-05-06,121.423,121.444,121.447,121.419,732041,7397240064.0,0.02,0.02,0.027,8.81
2019-05-07,121.444,121.457,121.46,121.443,596300,6026705664.0,0.01,0.01,0.013,7.17
2019-05-08,121.46,121.462,121.467,121.455,682193,6895391488.0,0.01,0.0,0.005,8.21
2019-05-09,121.469,121.472,121.473,121.466,523797,5294772992.0,0.01,0.01,0.01,6.3
2019-05-10,121.476,121.477,121.481,121.465,714973,7227666176.0,0.01,0.0,0.005,8.6
2019-05-13,121.484,121.492,121.494,121.484,594249,6008228352.0,0.01,0.01,0.015,7.15
2019-05-14,121.491,121.499,121.5,121.491,521957,5277617920.0,0.01,0.01,0.007,6.28
2019-05-15,121.502,121.504,121.507,121.499,490899,4963956480.0,0.01,0.0,0.005,5.91
2019-05-16,121.506,121.504,121.509,121.503,431748,4365903104.0,0.0,0.0,0.0,5.19
2019-05-17,121.519,121.534,121.558,121.517,546658,5529119232.0,0.03,0.02,0.03,6.58
2019-05-20,121.538,121.532,121.541,121.527,622768,6299125760.0,0.01,0.0,-0.002,7.49
2019-05-21,121.538,121.545,121.547,121.535,512463,5183919360.0,0.01,0.01,0.013,6.16
2019-05-22,121.551,121.547,121.556,121.545,558238,5647516672.0,0.01,0.0,0.002,6.72
2019-05-23,121.555,121.55,121.556,121.549,572835,5795268352.0,0.01,0.0,0.003,6.89
2019-05-24,121.566,121.567,121.569,121.56,519055,5251894016.0,0.01,0.01,0.017,6.24
2019-05-27,121.576,121.576,121.576,121.57,580417,5873201920.0,0.0,0.01,0.009,6.98
2019-05-28,121.578,121.588,121.589,121.576,609201,6164951296.0,0.01,0.01,0.012,7.33
2019-05-29,121.59,121.588,121.591,121.584,592432,5995642112.0,0.01,0.0,0.0,7.13
2019-05-30,121.592,121.604,121.605,121.591,588447,5955878912.0,0.01,0.01,0.016,7.08
2019-05-31,121.615,121.621,121.622,121.614,386681,3914538544.0,0.01,0.01,0.017,4.65
2019-06-03,121.622,121.628,121.634,121.621,521302,5277909248.0,0.01,0.01,0.007,6.27
2019-06-04,121.636,121.64,121.645,121.636,487030,4931450112.0,0.01,0.01,0.012,5.86
2019-06-05,121.647,121.643,121.652,121.639,626125,6340285184.0,0.01,0.0,0.003,7.53
2019-06-06,121.665,121.664,121.667,121.659,591696,5992632576.0,0.01,0.02,0.021,7.12
2019-06-10,121.669,121.675,121.676,121.668,466751,4727612672.0,0.01,0.01,0.011,5.61
2019-06-11,121.679,121.675,121.682,121.669,792534,8027690752.0,0.01,0.0,0.0,9.53
2019-06-12,121.677,121.687,121.688,121.676,586490,5940927488.0,0.01,0.01,0.012,7.06
2019-06-13,121.692,121.695,121.697,121.69,453751,4596897536.0,0.01,0.01,0.008,5.46
2019-06-14,121.709,121.717,121.722,121.706,560559,5680025600.0,0.01,0.02,0.022,6.74
2019-06-17,121.719,121.723,121.725,121.716,668053,6769855488.0,0.01,0.0,0.006,8.04
2019-06-18,121.728,121.729,121.73,121.725,511772,5186478080.0,0.0,0.0,0.006,6.16
2019-06-19,121.684,121.717,121.721,121.624,1003951,10172638208.0,0.08,-0.01,-0.012,12.08
2019-06-20,121.73,121.718,121.736,121.676,1059971,10740802816.0,0.05,0.0,0.001,12.75
2019-06-21,121.718,121.745,121.747,121.689,1062530,10767906816.0,0.05,0.02,0.027,12.78
2019-06-24,121.749,121.757,121.76,121.747,586115,5941445888.0,0.01,0.01,0.012,7.05
2019-06-25,121.768,121.773,121.774,121.763,666380,6756050432.0,0.01,0.01,0.016,8.02
2019-06-26,121.776,121.779,121.781,121.774,479448,4861278464.0,0.01,0.0,0.006,5.77
2019-06-27,121.781,121.775,121.783,121.768,667386,6766639872.0,0.01,0.0,-0.004,8.03
2019-06-28,121.789,121.797,121.802,121.789,651369,6605591296.0,0.01,0.02,0.022,7.84
2019-07-01,121.792,121.792,121.799,121.784,867176,8793991936.0,0.01,0.0,-0.005,10.43
2019-07-02,121.799,121.819,121.82,121.794,664326,6737879808.0,0.02,0.02,0.027,7.99
2019-07-03,121.827,121.838,121.846,121.827,615355,6242818560.0,0.02,0.02,0.019,7.4
2019-07-04,121.842,121.85,121.852,121.837,557544,5656843520.0,0.01,0.01,0.012,6.71
2019-07-05,121.855,121.869,121.87,121.854,540544,5485409024.0,0.01,0.02,0.019,6.5
2019-07-08,121.871,121.876,121.878,121.867,658268,6680611328.0,0.01,0.01,0.007,7.92
2019-07-09,121.879,121.873,121.88,121.869,587623,5963961600.0,0.01,0.0,-0.003,7.07
2019-07-10,121.878,121.879,121.88,121.875,455746,4625572096.0,0.0,0.0,0.006,5.48
2019-07-11,121.883,121.883,121.887,121.881,626954,6363608576.0,0.0,0.0,0.004,7.54
2019-07-12,121.896,121.895,121.899,121.893,562452,5709532672.0,0.0,0.01,0.012,6.77
2019-07-15,121.901,121.898,121.903,121.89,566780,5753671168.0,0.01,0.0,0.003,6.82
2019-07-16,121.906,121.909,121.911,121.905,646958,6568159232.0,0.0,0.01,0.011,7.78
2019-07-17,121.916,121.919,121.924,121.915,613711,6231240192.0,0.01,0.01,0.01,7.38
2019-07-18,121.926,121.929,121.93,121.925,565293,5740166656.0,0.0,0.01,0.01,6.8
2019-07-19,121.94,121.941,121.948,121.939,527449,5356671744.0,0.01,0.01,0.012,6.34
2019-07-22,121.944,121.942,121.947,121.94,711221,7223129344.0,0.01,0.0,0.001,8.56
2019-07-23,121.952,121.957,121.958,121.95,667432,6779090688.0,0.01,0.01,0.015,8.03
2019-07-24,121.961,121.961,121.962,121.955,622282,6320780288.0,0.01,0.0,0.004,7.49
2019-07-25,121.967,121.965,121.968,121.963,537325,5458229248.0,0.0,0.0,0.004,6.46
2019-07-26,121.979,121.984,121.988,121.976,647288,6576175104.0,0.01,0.02,0.019,7.79
2019-07-29,121.99,121.988,121.991,121.983,806229,8191529728.0,0.01,0.0,0.004,9.7
2019-07-30,121.995,121.991,121.996,121.986,745440,7574212864.0,0.01,0.0,0.003,8.97
2019-07-31,121.995,122.004,122.007,121.994,649445,6599440128.0,0.01,0.01,0.013,7.81
2019-08-01,122.01,122.015,122.016,122.003,707553,7190519808.0,0.01,0.01,0.011,8.51
2019-08-02,122.02,122.029,122.031,122.019,681860,6930535424.0,0.01,0.01,0.014,8.2
2019-08-05,122.032,122.037,122.04,122.031,671570,6826548224.0,0.01,0.01,0.008,8.08
2019-08-06,122.038,122.045,122.048,122.034,900660,9155589376.0,0.01,0.01,0.008,10.83
2019-08-07,122.045,122.055,122.057,122.044,662521,6735624448.0,0.01,0.01,0.01,7.97
2019-08-08,122.057,122.059,122.065,122.056,748008,7605497856.0,0.01,0.0,0.004,9.0
2019-08-09,122.073,122.079,122.082,122.07,661190,6723831296.0,0.01,0.02,0.02,7.95
2019-08-12,122.081,122.088,122.091,122.078,883512,8985285120.0,0.01,0.01,0.009,10.63
2019-08-13,122.091,122.094,122.099,122.091,630567,6413552384.0,0.01,0.0,0.006,7.59
2019-08-14,122.094,122.097,122.102,122.09,713081,7252766976.0,0.01,0.0,0.003,8.58
2019-08-15,122.103,122.098,122.105,122.096,693877,7057945856.0,0.01,0.0,0.001,8.35
2019-08-16,122.111,122.113,122.116,122.111,660416,6718295296.0,0.0,0.01,0.015,7.94
2019-08-19,122.115,122.108,122.123,122.107,800466,8143189248.0,0.01,0.0,-0.005,9.63
2019-08-20,122.107,122.12,122.124,122.107,758195,7713361920.0,0.01,0.01,0.012,9.12
2019-08-21,122.13,122.136,122.138,122.13,462848,4709528320.0,0.01,0.01,0.016,5.57
2019-08-22,122.142,122.148,122.15,122.141,675170,6870528768.0,0.01,0.01,0.012,8.12
2019-08-23,122.16,122.157,122.163,122.156,668538,6804122368.0,0.01,0.01,0.009,8.04
2019-08-26,122.156,122.166,122.168,122.154,707739,7203304448.0,0.01,0.01,0.009,8.51
2019-08-27,122.173,122.167,122.174,122.164,667336,6792464896.0,0.01,0.0,0.001,8.03
2019-08-28,122.178,122.176,122.18,122.173,642771,6542959104.0,0.01,0.01,0.009,7.73
2019-08-29,122.182,122.193,122.194,122.182,681076,6933508096.0,0.01,0.01,0.017,8.19
2019-08-30,122.201,122.21,122.216,122.2,580986,5915729152.0,0.01,0.01,0.017,6.99
2019-09-02,122.215,122.217,122.219,122.211,621844,6332373248.0,0.01,0.01,0.007,7.48
2019-09-03,122.223,122.225,122.227,122.221,452076,4603957504.0,0.0,0.01,0.008,5.44
2019-09-04,122.226,122.224,122.231,122.223,678425,6909339392.0,0.01,0.0,-0.001,8.16
2019-09-05,122.216,122.226,122.228,122.21,835850,8511775744.0,0.01,0.0,0.002,10.05
2019-09-06,122.238,122.248,122.252,122.235,724630,7380846080.0,0.01,0.02,0.022,8.72
2019-09-09,122.249,122.248,122.255,122.245,701976,7150827520.0,0.01,0.0,0.0,8.44
2019-09-10,122.256,122.258,122.259,122.253,590933,6019942656.0,0.0,0.01,0.01,7.11
2019-09-11,122.265,122.274,122.276,122.262,636083,6480604928.0,0.01,0.01,0.016,7.65
2019-09-12,122.29,122.304,122.307,122.289,509567,5193167872.0,0.01,0.02,0.03,6.13
2019-09-16,122.303,122.312,122.314,122.301,573123,5841333504.0,0.01,0.01,0.008,6.89
2019-09-17,122.317,122.336,122.337,122.315,598706,6103264000.0,0.02,0.02,0.024,7.2
2019-09-18,122.343,122.336,122.347,122.33,679471,6927522560.0,0.01,0.0,0.0,8.17
